PC1,PC2,Cluster
-1.117792967045466,1.3805887369052197,0
-0.2955639097048196,-0.29865140363410303,0
0.8713637110653222,-1.2495899047606875,1
-0.3239211091958292,0.017047483206515827,0
-1.1319715667909709,1.5384381803255291,0
-1.518789190747474,2.6414611745774192,0
-0.21049231123179069,-1.24574806415596,0
1.2525047181708395,0.023877344840380503,1
-0.3522783086868389,0.33274637004713475,0
-0.39481410792335336,0.8062947003080632,0
-0.21049231123179069,-1.24574806415596,0
-0.21049231123179069,-1.24574806415596,0
-0.18213511174078104,-1.561446950996579,0
-0.21049231123179069,-1.24574806415596,0
-0.30974250945032444,-0.1408019602137936,0
-0.42317130741436304,1.121993587148682,0
-0.2955639097048196,-0.29865140363410303,0
-0.3239211091958292,0.017047483206515827,0
-0.18213511174078104,-1.561446950996579,0
-0.19631371148628585,-1.4035975075762694,0
-0.7249173328978371,1.2779199208787149,0
-0.23884951072280033,-0.9300491773153408,0
1.5736962596027242,-1.0416852072700935,1
-0.5143009160785178,1.0687360694451533,0
-0.39481410792335336,0.8062947003080632,0
-1.2798155744371449,2.1165784363032385,0
-0.15377791224977136,-1.877145837837198,0
1.865893421555834,0.4444667647840293,1
-0.3806355081778485,0.6484452568877538,0
-0.3664569084323437,0.4905958134674443,0
-0.25302811046830515,-0.7721997338950314,0
-0.23884951072280033,-0.9300491773153408,0
-0.2955639097048196,-0.29865140363410303,0
-0.11124211301325691,-2.3506941680981264,0
-0.7249173328978371,1.2779199208787149,0
-0.12542071275876177,-2.1928447246778164,0
-0.3664569084323437,0.4905958134674443,0
-0.23884951072280033,-0.9300491773153408,0
-0.2955639097048196,-0.29865140363410303,0
-0.13959931250426658,-2.034995281257507,0
-0.28138530995931477,-0.4565008470544125,0
-0.9355337497171564,1.4871037723122769,0
-0.30974250945032444,-0.1408019602137936,0
-0.3239211091958292,0.017047483206515827,0
-0.2955639097048196,-0.29865140363410303,0
-0.18213511174078104,-1.561446950996579,0
-1.0550205578723206,1.749545141449367,0
-0.13959931250426658,-2.034995281257507,0
-0.28138530995931477,-0.4565008470544125,0
-0.42110872805110994,-1.0365642127223982,0
-0.18213511174078104,-1.561446950996579,0
-1.0043641690814276,0.11779318954274413,0
-0.5100900570023098,-0.056238234467056156,0
-0.2955639097048196,-0.29865140363410303,0
-0.2955639097048196,-0.29865140363410303,0
-1.3851237828468046,2.221170362020019,0
-0.2955639097048196,-0.29865140363410303,0
1.8942506210468435,0.12876787794341035,1
-0.15377791224977136,-1.877145837837198,0
-1.1998056312631307,-0.0028921923260814683,0
-0.39481410792335336,0.8062947003080632,0
-0.2955639097048196,-0.29865140363410303,0
-0.33809970894133407,0.1748969266268253,0
-1.3709451831012998,2.0633209185997097,0
-0.33809970894133407,0.1748969266268253,0
-0.18213511174078104,-1.561446950996579,0
-0.2955639097048196,-0.29865140363410303,0
-0.4352873277966147,-0.8787147693020886,0
-0.8302255413074968,1.382511846595496,0
-1.2312217650095048,2.643384284267696,0
-0.23884951072280033,-0.9300491773153408,0
-0.4352873277966147,-0.8787147693020886,0
-1.1805653762186112,1.011632332361072,0
-0.13959931250426658,-2.034995281257507,0
-0.30974250945032444,-0.1408019602137936,0
-1.364887172910174,3.0636750968250954,0
-0.2955639097048196,-0.29865140363410303,0
-0.22467091097729552,-1.0878986207356505,0
-0.2955639097048196,-0.29865140363410303,0
-0.3806355081778485,0.6484452568877538,0
-1.0691991576178255,1.9073945848696763,0
-0.3239211091958292,0.017047483206515827,0
1.9084292207923486,-0.029081565476899066,1
-0.41505071785998404,-0.03621003449701274,0
3.199966648501151,0.5577783906880404,1
1.6899933430166871,0.24656092142363292,1
-0.7674531321343516,1.7514682511396433,0
-0.5831313354427888,-0.30057451332437946,0
1.7760160871429902,-1.0086362037891667,1
-0.42317130741436304,1.121993587148682,0
-0.5061803265241389,-0.08946755220054135,0
-0.4089927076688582,0.9641441437283726,0
-0.3664569084323437,0.4905958134674443,0
-0.3299791193869551,-0.9833066950188695,0
-0.2012700675172038,-0.44805575448753177,0
-0.28138530995931477,-0.4565008470544125,0
-0.2955639097048196,-0.29865140363410303,0
-1.2231011754551255,1.4851806626220005,0
-0.4575865170964985,0.43733829576391564,0
-0.39481410792335336,0.8062947003080632,0
-0.28138530995931477,-0.4565008470544125,0
-0.2955639097048196,-0.29865140363410303,0
-0.26720671021380993,-0.614350290474722,0
-0.3522783086868389,0.33274637004713475,0
-0.3806355081778485,0.6484452568877538,0
-0.39481410792335336,0.8062947003080632,0
3.390045326785803,0.5978347906281273,1
-0.39481410792335336,0.8062947003080632,0
1.1301197205087632,2.067187491028443,1
-0.30974250945032444,-0.1408019602137936,0
1.2990712936045938,0.6901728740012743,1
-1.1603287662819806,1.8541370671661481,0
-0.4431067887529566,-0.8122561338351182,0
-1.5471463902384837,2.957160061418038,0
-0.5284795158240226,1.2265855128654628,0
-0.500122316333013,0.910886626024844,0
-0.28138530995931477,-0.4565008470544125,0
-0.12542071275876177,-2.1928447246778164,0
-0.7451539428344678,0.43541518607363927,0
-0.23884951072280033,-0.9300491773153408,0
-0.2955639097048196,-0.29865140363410303,0
-0.8302255413074968,1.382511846595496,0
-0.5912519249971678,0.8576291083213154,0
0.7579349131012836,0.013205642601788175,1
-0.3239211091958292,0.017047483206515827,0
1.811433735907387,0.32506268883767947,1
2.2222055663083724,-1.3764408385861124,1
1.4615897245717293,-0.44492145216773504,1
-1.7704041381996038,0.34081773571123103,0
-0.12542071275876177,-2.1928447246778164,0
-0.6398457344248082,0.33082326035685833,0
1.811433735907387,0.32506268883767947,1
-0.6467301839735207,-0.4026037523794001,0
-0.42317130741436304,1.121993587148682,0
-0.5834324640408259,0.791170472854345,0
-0.10697622532958803,-0.5974601053409605,0
-0.816046941561992,1.2246624031751865,0
-0.654024334170313,0.48867270377716776,0
-0.8929979504806419,1.0135554420513484,0
-0.39481410792335336,0.8062947003080632,0
1.6162320588392387,-1.5152335375310217,1
-0.19631371148628585,-1.4035975075762694,0
-1.589682189474998,3.4307083916789667,0
0.8997209105563319,-1.5652887916013065,1
0.7579349131012836,0.013205642601788175,1
-0.26720671021380993,-0.614350290474722,0
-0.9213551499716516,1.3292543288919674,0
-0.4089927076688582,0.9641441437283726,0
-1.350708573164669,2.905825653404786,0
-1.6038607892205028,3.588557835099276,0
-0.3522783086868389,0.33274637004713475,0
-1.1461501665364757,1.6962876237458386,0
-0.2955639097048196,-0.29865140363410303,0
-0.11124211301325691,-2.3506941680981264,0
-1.0408419581268158,1.5916956980290575,0
-0.35833631887796474,-0.6676078081782505,0
-0.39481410792335336,0.8062947003080632,0
-0.3522783086868389,0.33274637004713475,0
-0.7674531321343516,1.7514682511396433,0
-0.26720671021380993,-0.614350290474722,0
-0.7566936198160612,-0.4342150597526062,0
-0.9983061588903015,1.118147367768129,0
-0.3522783086868389,0.33274637004713475,0
0.0674328593001388,-0.7384193636275085,0
-1.5329677904929788,2.7993106179977287,0
1.6304106585847433,-1.6730829809513312,1
-0.2955639097048196,-0.29865140363410303,0
-0.9780695489536708,1.960652102573205,0
-0.2955639097048196,-0.29865140363410303,0
-0.42317130741436304,1.121993587148682,0
-0.2955639097048196,-0.29865140363410303,0
-0.13959931250426658,-2.034995281257507,0
-0.3239211091958292,0.017047483206515827,0
-0.30974250945032444,-0.1408019602137936,0
-0.22467091097729552,-1.0878986207356505,0
-1.4904319912564643,2.3257622877368003,0
-0.21049231123179069,-1.24574806415596,0
-0.3522783086868389,0.33274637004713475,0
-0.18213511174078104,-1.561446950996579,0
-0.2955639097048196,-0.29865140363410303,0
-0.19631371148628585,-1.4035975075762694,0
-0.3806355081778485,0.6484452568877538,0
1.2719057179638114,0.4886930568253479,1
-0.16795651199527623,-1.7192963944168884,0
-1.1856270315176258,-0.16074163574639094,0
-0.34415771913245996,-0.82545725159856,0
-0.6479663239791872,1.4890268820025532,0
-1.2514583749461352,1.8008795494626193,0
-0.26720671021380993,-0.614350290474722,0
-0.16795651199527623,-1.7192963944168884,0
-0.9415917599082821,0.48674959408689145,0
-0.21049231123179069,-1.24574806415596,0
1.5736962596027242,-1.0416852072700935,1
-0.6058154516526376,-0.35137544242451096,0
-0.26720671021380993,-0.614350290474722,0
-0.30974250945032444,-0.1408019602137936,0
1.161641153523234,1.548826735630866,1
-0.6114885349337985,0.015124373516239388,0
-0.11124211301325691,-2.3506941680981264,0
-0.21049231123179069,-1.24574806415596,0
-0.21049231123179069,-1.24574806415596,0
-0.3806355081778485,0.6484452568877538,0
-0.6256671346793033,0.1729738169365488,0
-0.3806355081778485,0.6484452568877538,0
-1.4904319912564643,2.3257622877368003,0
-0.9132345604172725,0.17105070724627242,0
-0.15377791224977136,-1.877145837837198,0
-1.117792967045466,1.3805887369052197,0
-0.8221049517531178,0.2243082249498012,0
-0.15377791224977136,-1.877145837837198,0
-1.4053603927834353,1.3786656272149436,0
-0.38669351836897436,-0.3519089213376317,0
-0.19631371148628585,-1.4035975075762694,0
-0.577073325251663,0.699779664901006,0
-0.3016219198959455,-1.2990055818594886,0
-0.9071765502261467,1.1714048854716579,0
-0.13959931250426658,-2.034995281257507,0
-0.39481410792335336,0.8062947003080632,0
1.4602674616386855,0.22111034009238226,1
-0.3239211091958292,0.017047483206515827,0
-0.6965601334068274,0.9622210340380961,0
1.2694275399483526,0.9664639333697167,1
-0.3806355081778485,0.6484452568877538,0
-0.5628947255061582,0.5419302214806965,0
-0.6196091244881775,1.1733279951619342,0
-0.816046941561992,1.2246624031751865,0
-0.3239211091958292,0.017047483206515827,0
-0.4292293176054889,0.12163940892329671,0
1.7615533723145151,-0.24115098659895404,1
-1.242341430499645,0.470656137934847,0
-0.6823815336613226,0.8043715906177866,0
-0.22467091097729552,-1.0878986207356505,0
0.04984548297079272,-2.286798219292916,0
-0.16795651199527623,-1.7192963944168884,0
-0.4089927076688582,0.9641441437283726,0
-0.4920017267786341,-0.2473169956208508,0
-0.2955639097048196,-0.29865140363410303,0
0.7000846546469909,0.38476498372053497,1
-1.0691991576178255,1.9073945848696763,0
-0.19631371148628585,-1.4035975075762694,0
-1.2454003647550096,2.8012337276880053,0
-0.30974250945032444,-0.1408019602137936,0
-0.39481410792335336,0.8062947003080632,0
-0.16795651199527623,-1.7192963944168884,0
1.5595176598572194,-0.883835763849784,1
-1.5613249899839883,3.1150095048383477,0
-0.16795651199527623,-1.7192963944168884,0
-0.2506800054590577,-0.38632886857663834,0
-0.22467091097729552,-1.0878986207356505,0
-0.22467091097729552,-1.0878986207356505,0
3.5625146363101896,1.8407177175257525,1
-0.6256671346793033,0.1729738169365488,0
-0.3239211091958292,0.017047483206515827,0
-0.807926352007613,0.06645878152949175,0
-0.500122316333013,0.910886626024844,0
-0.8362835514986227,0.3821576683701107,0
-0.5448351649869494,0.7704608466514167,0
-0.4089927076688582,0.9641441437283726,0
-0.47782312703312924,-0.4051664390411602,0
1.773253794044561,0.07877044652510523,1
1.3584989820885014,0.1943944271110111,1
-0.4089927076688582,0.9641441437283726,0
-0.30974250945032444,-0.1408019602137936,0
-0.12542071275876177,-2.1928447246778164,0
-0.4089927076688582,0.9641441437283726,0
-0.3806355081778485,0.6484452568877538,0
-0.7532745323888468,1.5936188077193338,0
-0.18213511174078104,-1.561446950996579,0
-0.4089927076688582,0.9641441437283726,0
-1.032721368572437,0.4334920763833631,0
0.8159170777024874,-0.03447345512845862,1
-0.12542071275876177,-2.1928447246778164,0
-0.9871266350805583,-2.3706338436307233,0
-0.7876897420709823,0.9089635163345676,0
-1.3142307841192804,1.4319231449184717,0
-0.2955639097048196,-0.29865140363410303,0
-0.4575865170964985,0.43733829576391564,0
-0.3522783086868389,0.33274637004713475,0
-0.21049231123179069,-1.24574806415596,0
1.1200584367607695,-0.9653532645753519,1
-0.4856425879894711,-0.3387078035741899,0
-0.30974250945032444,-0.1408019602137936,0
-0.4352873277966147,-0.8787147693020886,0
-0.3664569084323437,0.4905958134674443,0
-0.16795651199527623,-1.7192963944168884,0
0.8713637110653222,-1.2495899047606875,1
-0.9841275591447967,0.9602979243478197,0
-0.4856425879894711,-0.3387078035741899,0
1.5729656879392837,0.05765771510790346,1
-1.5329677904929788,2.7993106179977287,0
-0.28138530995931477,-0.4565008470544125,0
-0.2955639097048196,-0.29865140363410303,0
-0.3806355081778485,0.6484452568877538,0
-0.3664569084323437,0.4905958134674443,0
-0.6965601334068274,0.9622210340380961,0
-0.22467091097729552,-1.0878986207356505,0
1.0005716286056052,-0.7029118954382616,1
1.811433735907387,0.32506268883767947,1
-0.11124211301325691,-2.3506941680981264,0
-0.22467091097729552,-1.0878986207356505,0
-0.2955639097048196,-0.29865140363410303,0
1.3134850048365279,1.145713633916308,1
-0.39481410792335336,0.8062947003080632,0
-0.8444041410530015,1.5403612900158055,0
-0.30974250945032444,-0.1408019602137936,0
-0.30974250945032444,-0.1408019602137936,0
-0.7249173328978371,1.2779199208787149,0
-1.0550205578723206,1.749545141449367,0
-0.12542071275876177,-2.1928447246778164,0
-0.5487161257606534,0.38408077806038704,0
-0.22467091097729552,-1.0878986207356505,0
1.811433735907387,0.32506268883767947,1
-1.0610785680634467,0.749190963223982,0
-0.3806355081778485,0.6484452568877538,0
-1.2798155744371449,2.1165784363032385,0
-0.6054305247426727,1.0154785517416247,0
-0.33809970894133407,0.1748969266268253,0
1.2247643879743555,1.113544782065316,1
-0.4856425879894711,-0.3387078035741899,0
-0.2955639097048196,-0.29865140363410303,0
2.009934132344455,-1.884829519046653,1
-0.19631371148628585,-1.4035975075762694,0
-0.06444042609307356,-1.071008435601889,0
-0.21049231123179069,-1.24574806415596,0
-0.3522783086868389,0.33274637004713475,0
-0.9922481486991757,2.1185015459935146,0
-0.955770359653787,0.6445990375072009,0
-0.7026181435979534,-0.03813314418728906,0
-0.8727613405440112,1.8560601768564242,0
-1.2939941741826497,2.274427879723548,0
0.9138995103018366,-1.7231382350216158,1
-0.955770359653787,0.6445990375072009,0
-0.7451539428344678,0.43541518607363927,0
0.5967387450671913,0.48226817651068,1
-0.3239211091958292,0.017047483206515827,0
-0.3239211091958292,0.017047483206515827,0
-0.11966383116567297,-0.10074556027370676,0
-0.3806355081778485,0.6484452568877538,0
-0.39481410792335336,0.8062947003080632,0
-0.22467091097729552,-1.0878986207356505,0
-0.654024334170313,0.48867270377716776,0
-0.25302811046830515,-0.7721997338950314,0
-0.23884951072280033,-0.9300491773153408,0
-0.30974250945032444,-0.1408019602137936,0
-0.21049231123179069,-1.24574806415596,0
-0.8929979504806419,1.0135554420513484,0
-0.3725149186234696,-0.5097583647579411,0
-0.28138530995931477,-0.4565008470544125,0
-0.42110872805110994,-1.0365642127223982,0
-0.2955639097048196,-0.29865140363410303,0
-0.12789889077422073,-1.715073848133448,0
0.8690545004178908,0.7509624130780088,1
-0.5831313354427888,-0.30057451332437946,0
-1.0975563571088351,2.2230934717102957,0
-0.13959931250426658,-2.034995281257507,0
1.811433735907387,0.32506268883767947,1
1.250887184825033,-1.4613364428560096,1
-0.3522783086868389,0.33274637004713475,0
0.341354264800451,0.15724488299681974,0
-0.7026181435979534,-0.03813314418728906,0
-0.8929979504806419,1.0135554420513484,0
-1.4195389925289401,1.536515070635253,0
-0.33809970894133407,0.1748969266268253,0
-0.7167967433434582,0.11971629923302042,0
-0.3522783086868389,0.33274637004713475,0
-0.702754114608291,-2.4799817945440656,0
-1.1745073660274854,2.011986510586458,0
-1.0833777573633303,2.065244028289986,0
-0.2955639097048196,-0.29865140363410303,0
-0.7167967433434582,0.11971629923302042,0
2.398140237954258,-1.4279647664241688,1
-0.16795651199527623,-1.7192963944168884,0
-0.6884395438524485,-0.19598258760759857,0
-1.2312217650095048,2.643384284267696,0
-0.8061035577579151,-0.3724881738417128,0
-0.13959931250426658,-2.034995281257507,0
3.2769089433254766,1.116917221289651,1
1.6902944716147241,-0.8451840647550913,1
-0.23884951072280033,-0.9300491773153408,0
-0.23884951072280033,-0.9300491773153408,0
-0.6965601334068274,0.9622210340380961,0
-0.3522783086868389,0.33274637004713475,0
-0.3522783086868389,0.33274637004713475,0
-0.4089927076688582,0.9641441437283726,0
-0.23884951072280033,-0.9300491773153408,0
-1.427659582083319,2.6947186922809476,0
-0.30974250945032444,-0.1408019602137936,0
-0.39481410792335336,0.8062947003080632,0
0.19381138575231396,-0.35635984720419545,0
-1.1886859657729902,2.1698359540067673,0
1.8323587259674685,0.20967629340714236,1
1.811433735907387,0.32506268883767947,1
-0.3239211091958292,0.017047483206515827,0
-0.19631371148628585,-1.4035975075762694,0
1.1091011873699845,0.11715799134708522,1
-0.7735111423254775,0.7511140729142582,0
0.31547475185015084,2.4156950167673563,1
-0.22467091097729552,-1.0878986207356505,0
-0.21049231123179069,-1.24574806415596,0
1.2367085850795279,-1.3034869994357001,1
-0.5912519249971678,0.8576291083213154,0
-0.5203589262696438,0.06838189121976813,0
0.5030757435940928,0.5130001697775256,0
-0.4008721181144792,-0.19405947791732223,0
-1.3365299734191642,2.7479762099844764,0
0.6122936824819233,0.3751789263272595,1
-0.25302811046830515,-0.7721997338950314,0
-1.2565200302451498,0.6285055813551563,0
-0.2955639097048196,-0.29865140363410303,0
-0.33809970894133407,0.1748969266268253,0
0.4772313152252807,0.10149840887532312,0
-0.38669351836897436,-0.3519089213376317,0
-0.16795651199527623,-1.7192963944168884,0
-0.25302811046830515,-0.7721997338950314,0
-0.30974250945032444,-0.1408019602137936,0
0.9788454353225791,1.2697827070690946,1
-0.28138530995931477,-0.4565008470544125,0
-0.23884951072280033,-0.9300491773153408,0
-1.1572698320266162,-0.47644052258700986,0
-0.8018683418164871,1.066812959754877,0
0.5627332360331355,-1.827090583766913,0
-0.4008721181144792,-0.19405947791732223,0
-0.3522783086868389,0.33274637004713475,0
-0.4352873277966147,-0.8787147693020886,0
-0.33809970894133407,0.1748969266268253,0
0.6973652809549522,-0.5719177341945972,1
-0.8018683418164871,1.066812959754877,0
0.6687069528659056,0.8355261388247461,1
-0.28138530995931477,-0.4565008470544125,0
1.5995307649228363,0.49483871279906466,1
-0.816046941561992,1.2246624031751865,0
-0.7026181435979534,-0.03813314418728906,0
-0.2955639097048196,-0.29865140363410303,0
-1.0408419581268158,1.5916956980290575,0
1.552719333235884,-0.39166393446420644,1
-0.2955639097048196,-0.29865140363410303,0
0.8146151067712375,1.077865367672182,1
-0.30974250945032444,-0.1408019602137936,0
-0.6398457344248082,0.33082326035685833,0
-0.2955639097048196,-0.29865140363410303,0
-0.25302811046830515,-0.7721997338950314,0
0.27467212514913486,-0.17848220381384255,0
3.242090584263934,0.324507437836753,1
-1.2514583749461352,1.8008795494626193,0
-0.33809970894133407,0.1748969266268253,0
1.896505334380416,-0.6220339716841773,1
-0.5564055137107837,-0.4131023283354044,0
-0.6823815336613226,0.8043715906177866,0
1.5343298744141711,0.8911598128683127,1
-0.6823815336613226,0.8043715906177866,0
1.8681481348894065,-0.30633508484355826,1
-0.44340791735099366,0.27948885234360615,0
0.640650881972933,0.059480039486640546,1
1.5472407085404916,0.1495916934970121,1
-0.9274131601627773,0.32890015066658196,0
0.38293747303766484,0.2509027597287519,0
1.2350332572416889,0.9889246563784918,1
1.5595176598572194,-0.883835763849784,1
-0.3664569084323437,0.4905958134674443,0
1.1567198820738038,-0.16558340595313503,1
-0.30974250945032444,-0.1408019602137936,0
0.36574229236658184,-0.01954822894637468,0
0.9583369579671279,-1.321108551356058,1
-0.28138530995931477,-0.4565008470544125,0
-0.23884951072280033,-0.9300491773153408,0
-0.22467091097729552,-1.0878986207356505,0
-0.2955639097048196,-0.29865140363410303,0
-0.4089927076688582,0.9641441437283726,0
-0.8848773609262629,-0.14464817959434656,0
1.882326734634911,-0.46418452826386786,1
-0.30974250945032444,-0.1408019602137936,0
-0.2955639097048196,-0.29865140363410303,0
-0.963890949208166,1.8028026591528956,0
-0.3522783086868389,0.33274637004713475,0
-1.5046105910019691,2.4836117311571098,0
-0.5143009160785178,1.0687360694451533,0
-0.454937283489214,-0.2685358250964157,0
2.5524468505169913,-1.1571020944102783,1
-0.9071765502261467,1.1714048854716579,0
4.153303133381432,-0.9506325894747262,1
-0.23884951072280033,-0.9300491773153408,0
-0.15377791224977136,-1.877145837837198,0
-0.33809970894133407,0.1748969266268253,0
0.6759933428396502,2.4536979333183195,1
-0.42317130741436304,1.121993587148682,0
0.16124332718509624,1.0843133435486327,0
1.1091011873699845,0.11715799134708522,1
-0.16795651199527623,-1.7192963944168884,0
-0.5487161257606534,0.38408077806038704,0
-0.33809970894133407,0.1748969266268253,0
0.7464663300757213,2.9675486167233753,1
-0.28138530995931477,-0.4565008470544125,0
3.41776864346722,-0.009723434187987056,1
0.5031103367008312,0.263570398579073,0
2.0704518281840274,-0.7650712648749177,1
-0.16795651199527623,-1.7192963944168884,0
-0.963589820610129,0.7110576729741713,0
-0.8302255413074968,1.382511846595496,0
4.058263794239107,-0.9706607894447697,1
1.9273980651097942,0.2297044933771857,1
0.25537052662013365,-1.8208725868221476,0
3.332063162184599,0.6455138883583741,1
-0.11124211301325691,-2.3506941680981264,0
1.4813305109329034,0.7966879094083313,1
0.8974116999089005,0.4352635262373898,1
-0.17525066219206847,-0.8280199382603204,0
