PC1,PC2,PC3,PC4,PC5,PC6,PC7
0.28662307084457356,1.8112515240317129,-0.5114905873767331,-0.7302985682138018,-0.13152275901686222,1.0376679225712668,-0.6029522066368868
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.8938643849859721,3.4239462172542168,-1.3527998384731987,-1.0445778604301543,-0.14193944727739846,1.5142368809179456,-0.8761761048442556
0.6936721598068182,2.672607410081622,-0.7707185650557176,-0.6594727669164904,-0.2749693428374976,2.411059490242291,-0.7702056427206029
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.7933846952021514,3.375572164636557,-0.3931134480066137,-0.9733868968688021,-0.12614061526681,1.5497977623980037,-0.3716427912984313
-0.29683876290214334,-0.37244875057389454,-1.2994696599243265,-0.28995133467018075,-0.2478380826282992,1.044941418426845,-0.7803293988003337
1.065722637347246,3.8881634756991663,-1.15746058572461,-1.0256468461111377,-0.18815449997497488,2.0709792564614578,-0.7506597789171722
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.8225240920145956,3.5339932395878564,-0.3043537188071475,-1.0279686122372915,-0.10245195963240936,1.4338548440854944,-0.2894740298672663
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.49284156505920873,2.159429519154397,-0.6277515837427651,-0.6175837077113642,-0.24760340821566554,2.0378709627130833,-0.4412254726433592
-0.19974518222385093,-0.20693066687329176,-1.4781240895856982,-0.27682504093966087,-0.28849623014195147,1.3767264769857939,-0.5497540488051726
-0.06933561971654563,0.9151906500730221,0.11057100360293186,-0.573693593272607,-0.11667454802303039,0.7087424958718984,0.2730723487558391
1.7127850196560257,6.703763984470137,-5.663955950158584,-3.3733106163811377,0.7068384938137325,-4.897361265303438,-0.09902791259636794
1.518352014237351,5.58807739610067,-2.1535593004831624,-1.8155453680378058,0.07842292131653483,0.367124629652008,-0.729856781128053
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.3383062118599084,1.800982060296964,-0.29674682511911255,-0.5460372207338535,-0.2328952354925622,1.8707874284216133,-0.5888435472047021
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
1.3675169376278422,7.373412213288037,-5.700493685748168,-0.4818199689686785,0.6489294884298865,-4.4959124819966405,-0.07421438920533197
0.9360472494666768,4.0049565228071025,-0.5088592494815006,-1.2581171792822925,-0.019590404652847393,0.8999547437947166,-0.11432719865085492
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.07152956932639647,0.7162035413676006,-0.20861086197667417,-0.4855861222157994,-0.17283707994270092,1.0196000208820901,0.16622400115421354
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.6593389043530308,3.1973090889964593,0.17194079138824284,-0.9730830344364791,-0.08143835677472762,1.2314549410245135,0.23872450785992874
3.299186658486909,9.842792498316175,-17.26057506068991,-5.8635894022497554,1.1868472153726073,-9.91499069936954,0.14164202582608748
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
1.3838153250497187,4.156880356464765,-4.090066260701724,-1.3846599576688088,-0.196866416319422,1.6218538852092248,-0.1355650946463072
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.06445628949711377,0.6528782517799773,-2.214945917018965,-1.0040655654086978,0.0027629115256950464,-0.8236876566440983,1.452208886079367
0.7529966449241131,4.364303207900203,-6.259351002772038,1.3850628951633432,0.017579447071558008,-0.7658459415315402,0.5677761655603123
1.5321769232865656,7.121072206038196,-6.464677485701163,1.3267415312660884,0.08958223420217833,-0.44781310116797085,-0.0429264106234274
1.5216979070678014,4.910432416032984,-10.752558307019486,-3.648297690315905,0.6803678508793327,-6.386467186733203,1.6035050688366694
0.8352668542974183,3.769217841856843,-0.3223722934377683,-1.2291077582037344,-0.008102489284862568,0.7554410402618033,0.21134934938078095
1.5211905464603046,5.534593870655173,-2.4128591640399573,-1.8304351987060117,0.07724697266711181,0.3091797779576466,-0.8298978831876431
0.9144742336957211,3.483755563964188,-1.21510019473908,-1.019960351921432,-0.15803556622123344,1.6809700395586944,-0.6495521434187344
0.7589512265821678,2.844780991535987,-2.6227303470864887,-1.2164107004980345,-0.08760489213358491,0.5874679134481411,0.5216814973522227
1.6676627973687297,6.219083141071979,-4.27053169442429,-2.647900706777297,0.392117361050272,-2.313708652763672,-0.2621844004886492
0.5590052384403384,2.823319374499011,0.16394552561408834,-0.8458331614198127,-0.11395024912220866,1.3787584770844064,-0.4471319394145754
2.302807187067205,7.693451701960715,-7.098101582740128,-3.319921006979464,0.4914665244809778,-3.135072655200526,-0.7885582917291617
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.8274885129045118,3.5500554466312275,-0.38022521482613564,-0.8694388449040376,-0.3199976519371001,2.2674003223876547,-0.5779986025162563
1.5915359863365774,5.97311620078682,-2.8740170252257613,-2.2026540961209613,0.23368897999407975,-0.8677955539441607,-0.5339252909961661
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
2.0281447825458607,6.845088066281921,-5.099218536068823,-2.6284406976515675,0.26524710113456906,-1.2660343143100503,-0.4147922983156197
-0.022930651040747613,1.9103155519317117,1.654126260010263,-0.952242619980006,0.11950950166436511,-0.5098531851560983,0.9088613036404778
1.246299183830844,4.454608064140405,-1.6522962659215226,-1.2692849646232496,-0.12401999607077584,1.6615491606606831,-0.6734619984971091
1.1663351473556518,3.909014177567571,-2.6825095863276496,-1.2449924242310724,-0.15659439707040862,1.5210590881480184,-0.6465189988057457
1.2994564148181715,4.425378444349872,-4.323368730607375,-1.8985394843877217,0.07403272976205513,-0.4780600430731968,0.5716824257625583
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
1.5930680523617466,5.808882459724541,-4.593442986978645,-2.548434459407516,0.33906596622322704,-2.119572044179389,0.19680976381385962
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.11456822685779848,0.8497142491385332,-6.440398618628893,0.3767918869391237,0.04410656813130046,-2.122864113626035,1.786515215428399
-0.4705848390703139,0.07769431935272723,0.7314832161660997,-0.5435517380244048,-0.008971104649735528,-0.2925214578302601,0.10269939027314949
0.6426379045226783,2.343114425857786,-1.6208824030500601,-0.7207019543798909,-0.26633888907300973,2.0506238868613758,-0.5116687794907736
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
1.3439618198174024,6.941491759240791,-4.46406069353525,1.641607277019885,0.05670382836747252,0.17494949668295337,-0.7919858609999887
0.346802524771297,3.1427157159038783,-0.06100764882206522,-1.687853169907416,0.36151800716468974,-2.3020344287704257,0.19517712067043863
1.657237733101597,6.630919176805418,-6.618363842037549,-0.8307534083909658,0.2764459421639701,-1.9076053682394436,-0.6528368675109506
0.06305617334359064,2.0954910287009,1.588851957197776,-0.9324479145346039,0.0921831256653577,-0.23071502337046892,0.47511368138954485
-0.40050802485755344,0.30248525420650824,0.13282516661179117,-0.0434120097168024,-0.08246470071911273,0.19229318811988658,0.16669720045610487
-0.532789102231126,-1.4447625606827492,-4.149714522658829,-0.7248449966057732,-0.11330456281367655,-1.048595797582347,2.1544769658859946
1.221542466651914,4.671990826844555,-1.8726141623035812,-1.5914996685877016,0.03706010278481715,0.4175449589200791,-0.287664690770104
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.5574801007206803,0.22585643803213293,0.22280455009381475,0.41659031194167995,-0.049975359071247054,-0.10991521395642902,-0.020644520499015315
0.9314176762936552,3.762741354502725,-0.7331846563663003,-1.0990246723646138,-0.1025705397323442,1.439170241420721,-0.6434856908797167
-0.2738623934920824,0.4375233934041371,0.2580425092744339,-0.5480233927797845,-0.06711761263771848,0.20331979905096173,-0.24823719219892829
1.6031314459064443,8.857979305571533,-6.291097515355242,1.418880765466214,0.5004341560115836,-3.100289317050513,-0.7716486785318388
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.16416371040902109,1.5818330721908862,-3.5937553679012053,1.830748694468859,-0.13654751248124472,0.033060133973059264,1.5302745908219468
1.2332684619118477,5.861563319274295,-2.5359377429304995,0.7510145266308323,-0.0699582587825681,1.308625862150968,-0.45163906287571526
-0.10518517112022156,0.5155499953350358,-0.43903142416082175,-0.4248914201893213,-0.19420247368964794,1.09641035372643,-0.5752348020209451
-0.22799146067066883,-0.20223070067414378,-1.482158112410694,-0.3486109525841402,-0.24585688754436774,1.0396237728522564,-0.4318089725092912
0.1807058146985705,1.4790224582715321,-0.7624199385305235,-0.7804160581254892,-0.11202629074089773,0.6681447831378882,0.954020843408397
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.8291752550518207,3.839530037423006,-0.8731984715893802,-1.4486575842924143,0.09344745313608081,-0.11369907701979792,-0.16854131281775867
1.0139696191030332,3.608231682351882,-2.0252916158435688,-1.1401631673231578,-0.1533004911341646,1.5158383800389317,-0.4078991053638562
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
-0.4258254284522905,-0.012684455162418588,0.2950690342473758,-0.4791478301220666,-0.06787348059512001,0.05510074079104714,-0.04872725265458775
0.16626621418905568,2.283434993387382,0.42038194889298053,-1.1917493829588486,0.1605106527327618,-0.9327544284966593,0.3785449875277137
